trip_index,line_no,route_text_raw,variant,origin,destination,note,start_time,terminal_time,start_minutes,terminal_minutes,trip_minutes,service_type,source_pdf,source_page
34,06,ΑΕΡΟΔΡΟΜΙΟ - ΑΜΜΟΥΔΑΡΑ - ΑΕΡΟΔΡΟΜΙΟ,ΑΜΜΟΥΔΑΡΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:30,23:20,1350,1400,50,daily,s6.pdf,2
35,06,ΑΕΡΟΔΡΟΜΙΟ - ΑΜΜΟΥΔΑΡΑ - ΑΕΡΟΔΡΟΜΙΟ,ΑΜΜΟΥΔΑΡΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,23:05,23:50,1385,1430,45,daily,s6.pdf,2
1,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,07:00,07:45,420,465,45,unknown,s7.pdf,1
2,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,08:00,08:45,480,525,45,unknown,s7.pdf,1
3,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,09:00,09:45,540,585,45,unknown,s7.pdf,1
4,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,10:00,10:45,600,645,45,unknown,s7.pdf,1
5,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,11:00,11:45,660,705,45,unknown,s7.pdf,1
6,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,12:00,12:45,720,765,45,unknown,s7.pdf,1
7,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,13:00,13:45,780,825,45,unknown,s7.pdf,1
8,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,14:00,14:45,840,885,45,unknown,s7.pdf,1
9,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,15:00,15:45,900,945,45,unknown,s7.pdf,1
10,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,17:00,17:45,1020,1065,45,unknown,s7.pdf,1
11,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,19:00,19:45,1140,1185,45,unknown,s7.pdf,1
12,07,ΓΙΟΦΥΡΟ - ΑΜΝΙΣΣΟΣ,ΑΜΝΙΣΣΟΣ,ΓΙΟΦΥΡΟ,ΑΜΝΙΣΣΟΣ,,21:00,21:45,1260,1305,45,unknown,s7.pdf,1
1,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,07:45,08:25,465,505,40,unknown,s7.pdf,1
2,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,08:45,09:33,525,573,48,unknown,s7.pdf,1
3,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,09:45,10:35,585,635,50,unknown,s7.pdf,1
4,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,10:45,11:35,645,695,50,daily,s7.pdf,2
5,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,11:45,12:34,705,754,49,daily,s7.pdf,2
6,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,12:45,13:35,765,815,50,daily,s7.pdf,2
7,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,13:45,14:35,825,875,50,daily,s7.pdf,2
8,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,14:45,15:35,885,935,50,daily,s7.pdf,2
9,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,15:45,16:35,945,995,50,daily,s7.pdf,2
10,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,17:45,18:38,1065,1118,53,daily,s7.pdf,2
11,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,19:45,20:35,1185,1235,50,daily,s7.pdf,2
12,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,21:45,22:35,1305,1355,50,daily,s7.pdf,2
1,09,ΛΙΜΑΝΙ - ΒΑΣΙΛΕΙΕΣ - ΑΓ. ΒΛΑΣΣΗΣ - ΑΓ. ΣΥΛΛΑΣ - ΛΙΜΑΝΙ,ΒΑΣΙΛΕΙΕΣ / ΑΓ. ΒΛΑΣΣΗΣ / ΑΓ. ΣΥΛΛΑΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,06:45,07:20,405,440,35,daily,s9.pdf,1
2,09,ΛΙΜΑΝΙ- ΒΑΣΙΛΕΙΕΣ - ΑΓ. ΒΛΑΣΣΗΣ - ΑΓ. ΣΥΛΛΑΣ - ΛΙΜΑΝΙ,ΑΓ. ΒΛΑΣΣΗΣ / ΑΓ. ΣΥΛΛΑΣ,ΛΙΜΑΝΙ- ΒΑΣΙΛΕΙΕΣ,ΛΙΜΑΝΙ,,14:05,14:40,845,880,35,daily,s9.pdf,1
